COMMENT_ID,DATE,CONTENT,CLASS
_2viQ_Qnc6-dfXGv_qVn1mdoRB9dAfp4ppjUsNu-GDU,35:34.3,"Hello Guys...I Found a Way to Make Money Online You Can Get Paid To Mess Around On Facebook And Twitter! GET PAID UPTO $25 to $35 AN HOUR...Only at 4NetJobs.com Work from the Comfort of your Home... They are Currently Hiring People from all Over the World, For a Wide Range of Social Media Jobs on Sites such as Facebook,Twitter and YouTube You don&#39;t Need any Prior Skills or Experience and You can Begin Work Immediately! You Can Easily Make $4000 to $5000+ Monthly Income…Only at 4NetJobs.com",1
z13puxp4xp35shhfy22bxx5pqlecxhqgc04,21:26.0,The boyfriend was Charlie from the TV show LOST ﻿,0
z12gwxpqcqnoev1ow04cdvbwvla3xnuhs1g,07:30.5,Check out this playlist on YouTube:﻿,1
z12iyf2wkybwerg5104cddairnrzf5vwoog0k,35:07.7,I love  Shakira !!!!!! ❤🎵🎶🎼🎸﻿,0
z13jzdtr3nqkc5ooj04cilhxgzywzhfrnzc0k,01:54.0,cooooooooooooolllllllllll﻿,0
z13zejcafsrodf5f522xgn0xzonselufv,59:13.3,That guy charley of lost TV show﻿,0
z12xu1bi1umyxxs2023ejhfpuumozd45n04,55:42.0,Hello. İ am from Azerbaijan<br />﻿,0
z12yw1nglsawyxbjt04cfrzrtqiqxxsw2k40k,30:23.5,"Almost 1 billion views, nice.﻿",0
z13ccdmpbuuqc32bf04cj3xrcrrjsxozwtk0k,25:48.0,http://www.mediafire.com/download/yvovhafsv5qzzqo/Video.rar    download and  make money today ﻿,1
z12kylpz1wzwgt0pd04cjptp4wjxjdeotnk0k,03:22.8,Almost to a billion :)﻿,0
z135zz0xwx2jetyt523mejn40qifw5hjo04,12:47.0,"Hahah, juyk! I allways laugh at the part 1:57.. LOL!﻿",0
z13le5mr1li0h1hbw04chliisqacyxpht0s,28:51.8,Check out this video on YouTube:﻿,1
z13tczjy5xj0vjmu5231unho1ofey5zdk,23:35.4,"Hey guys, I&#39;m a human.<br /><br /><br />But I don&#39;t want to be a human, I want to be a sexy fucking giraffe.<br /><br /><br />I already have the money for the surgery to elongate my spinal core, the surgery to change my skin pigment, and everything else! Like this post so others can root me on in my dream!!!!<br /><br /><br />Im fucking with you, I make music, check out my first song! <a rel=""nofollow"" class=""ot-hashtag"" href=""https://plus.google.com/s/%23giraffebruuh"">#giraffebruuh</a>﻿",1
z13osfxhtkfmwpxue234z3wimzmcs1k2x,04:36.0,http://www.guardalo.org/best-of-funny-cats-gatti-pazzi-e-divertenti-2013-5287/100000415527985/ ﻿,1
_2viQ_Qnc68tZfiBq8O7pExj1MmWcnorsu-kyc0Jz8Q,20:36.3,Please visit this Website: oldchat.tk,1
z13aznjg2ojwjlknm23yjbt4uniuepuxs04,57:54.4,i love her﻿,0
z12lhtpotlygylwcj23idphbpsjih0e0,09:13.0,I love this sooooooooooooong I love katy perry﻿,0
z12xunyyvkfmjpwbn04chxeipmaqg1apkxs0k,25:13.0,Katy Perry is lion﻿,0
z13sunj4vkyqwdwsq23jcvrpepyegzwrb04,41:43.9,Love this song makes me wanna dance! ﻿,0
z124spyhambnyly1l223gzliqmqxyxzy304,36:41.0,Katy Perry is garbage. Rihanna is the best singer in the world. ﻿,0
z13zdpqz0qflhrha104cdxir0pbct3v4iys0k,54:55.8,BR﻿,0
z12ig3jrnlfvsthaa04chjkrply5zligbdg,46:27.0,PLEASE SUBSCRIBE ME!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿,1
z122ghagzyvyzrv3b23fzf4pelvusdoub,55:49.0,I LOVE YOU!!! Because u make me smile when im sad you cheer me up with your  beautiful songs (: &lt;3﻿,0
z12ayngz3kffwhr1x22ei3agorrhebndb,08:27.0,I love this shit but I disliked it because it's sucks﻿,0
z12cu5vhuw2ccfvdi22ecpvobuiof1yat04,08:58.0,"2,000,000,000 out of 7,000,000,000 people in the would saw this video just  in 2 years and yeat i only get 2 words out of the hole song﻿",0
z12pi3wbqljkwjher23stftwykbzid1fv,08:17.0,my son love so much﻿,0
z13twftbwk3qxl3gp04cgnob4ueot3pglok0k,31:13.2,Loves it﻿,0
z13wfr2rbwytwbhf123cs1l5lz2aefdex,42:06.0,This has had over 2 billion views.  Holy shit.﻿,0
z12kh3rhbs3duzfea23hzf1qhlyuextzx04,30:30.0,"Lets be honest, you wouldn't last 1 day on your own in the jungle. Stop  living n a fairy world.﻿",0
z13fzt0pzle4dlczg04cfd3yonqhfrva3bs,31:06.6,Check out this video on YouTube:﻿,1
_2viQ_Qnc69mufWqn8FcFN6u6tahNMkNWgB4-jKb2hs,19:50.3,"You guys should check out this EXTRAORDINARY website called ZONEPA.COM . You can make money online and start working from home today as I am! I am making over $3,000+ per month at ZONEPA.COM ! Visit Zonepa.com and check it out! The plausible summer submits the behavior. When does the grass check the peaceful seat? The country strategizes the edge.",1
z12uwdpwjlnrvvuri04chd4ojrfrhvzjjls0k,10:39.0,Love it when I can relate to my daughter's music. :-) Katy Perry - Roar  (Official): http://youtu.be/CevxZvSJLk8﻿,0
z123gh5o1pibgntf222einrisrfasnha104,33:12.0,this has so many views﻿,0
z13ezbtpzujggwcckyy0cljbfkn0zbkk1,30:30.8,love lmfao party rockin keep it going﻿,0
z13sw1fapx2dijgv323dur5rcyz3urnut,05:35.0,You think you're smart?        Headbutt your face.﻿,0
z12edviawnfadzi0q221cl3gutv1utvty,15:24.5,Check out this video on YouTube:﻿,1
z13rdtkxmnfsdptlc22qwryhlsrfslcht04,47:06.0,"Is this the video that started the whole ""got my dick stuck in an elevator""  excuse thing? ﻿",0
z133wlxihmr0xzicr224gfj53tnhxlxmg,25:35.8,Party Rock<br />﻿,0
z13fib54ilj0ix3ln23cy5h41xi0hduex,53:38.0,Come and watch my video it is called the odowd crowd zombie movie part 1 ﻿,1
z12kcnk5hsyvuv5sm22kfvapdk2of5poa04,44:46.7,Best for partying ﻿,0
z12avpyabxyzgdpjm04cj5mhyt22jdcbzow0k,45:22.7,I love your songs eminem your the rap god﻿,0
_2viQ_Qnc6-DELwfmf160qnTke41ME1MAOWHfxdLYyU,47:56.3,Waka waka,0
z13tf12gvt2owtxpl04ceprwxmqnxx5a2gs,35:44.0,"Hey yall its the real Kevin Hart, shout out to my fans!!! follow me +RealKevinHeart ﻿",1
_2viQ_Qnc69FP_GeK2URWIx47LwY10_rRmCqfFk0_Uc,57:09.8,"I want to see Shakira, not football :)",0
z13xxt4idrj0xx0vy23mzfswexbtytozw04,11:17.0,"I just realized that this verses in this song have the exact same melody as  the verses in ""Hey Ho"" by the Lumineers.﻿",0
z12rjlojyufktna4n04cijvxgwb2gx4ouac,44:55.6,Check out this video on YouTube:﻿,1
z13ldttruqm1x1wsz23qcdlq4saefnkew,47:18.0,Cool song ﻿,0
z125v3ozoqenvthaz04cdtajsmzwgxkwxug0k,44:45.0,just :( superr!!!﻿,0
z122ixhpoqn3i3s5u04chxvxqtr0dns4gqs0k,54:19.2,Who knows the name of that girl?.. and that one.. and that one...﻿,0
z12oczujeqz2xn2lq234ijdzurmdynx5m04,48:59.8,So freaking sad...﻿,0
z13th1q4yzihf1bll23qxzpjeujterydj,27:52.0,How can this have 2 billion views when there's only me on the planet? LOL﻿,0
z12xurdj0qznephwg04cftq5rszgxdnq0xw0k,50:26.1,Rihanna and Eminem together are unstoppable.﻿,0
z12lxhrqdkyusbkji04cihtrvn3jvxnqszg0k,26:50.8,love this song﻿,0
z13cyh3gowyyxlotr23vsplhbt23hbmwy04,12:48.0,"Its a good song and i like her video clip, because its a bout a girl that  her airplane crashed on a land far far away... and she found the way to  survive! And i love the pet tiget too( Kitty Purpy) lol :D﻿",0
z12gcfvpsr3au3vg104cdpw5rvbivre5aeg,13:35.1,Like eminen﻿,0
_2viQ_Qnc6-fnXF3jNuC5sr8txrOVFd4Uozj9Y4xC-w,28:32.5,Waka Waka!:D   Check out my new HALLOWEEN VIDEO!:),1
z12oyrwohnngydher22nvh2qqvmtcvqo004,09:05.2,"no where near one of eminems actual best songs, real fans know what im talking about: Untitled, cold wind blows, welcome 2 hell, elevator, business, wtp, almost famous, 25 to life, rock bottom, no apologies, same song and dance, without me, way i am, toy soldiers, mosh and insane &lt; songs off the top of my head that&#39;s better﻿",0
z12yupsicr33xvw5p04cglpwizi2tboyzgc,41:48.4,Fire..﻿,0
z12duvyaxqmrstxs3223jdjjrsb0wllzn04,42:34.5,Men stop being naive idiots believing in love and believing that women actually respect you.  Want a more fulfilling drama fee life? Check out MGTOW. There are many channels here on YouTube that you can chose from which will give you all the information needed. (Caution: Not for men who enjoy being disposable providers of utility)﻿,1
z123dbgb0mqjfxbtz22ucjc5jvzcv3ykj,14:48.7,I love song ﻿,0
z12gf3oyjry1wjdsq22rtlhgcp2tsfxb204,33:31.1,SUBSCRIBE me. if you do that leave your name so i can subs back ﻿,1
z12iwnkoukqythvf022xx1ii4xisfn2dd,27:19.0,i am a big fan of you and i love you﻿,0
z13ufhijoxrjsnrxz04chh3gzledzruyg2c,31:14.6,Why do I feel like as if Gangnam style copied their song from this?!﻿,0
z13uy1yrkprst3ouf22dundglo2dypric04,53:51.2,The best song ever!﻿,0
z13lzjnbmpmlc5p1o23ahn1wvkuvzzzvl,41:35.0,"Man she is hot in this one, male companions visit my profile to check out  the coolest sextoy ever made!﻿",1
z134yz2xnujfdnky504cfjnrxuu2vbpgmhk,57:40.3,Nezo and Ed<br />Like&amp;share this page on facebook please ﻿,1
z13hcfzbesmjhpuzp04ccvzilqvcyj0x3yo0k,14:56.0,amazing song﻿,0
_2viQ_Qnc68TufyXKiTwky80ewSPbhRiD5XFHrJH9lg,17:25.2,Waka waka she rules,0
z13ez3wxdsnjv1dej22uedkr2vbsgj2m3,23:19.0,Katy Perry - Roar (Official)  #soundsofsunday   #music  ﻿,0
z12qxl3xupmjsbzzg04cfzegyw3xfjjjpfc,34:57.0,Lol this youtuber (officialpsy) is getting so much money lol﻿,0
z133hrmoltquclguh23luxkq2w2zgj1vz,15:49.6,Who else saw jesses dancing sorry if I spelled it wrong  peace✌﻿,0
z13hwbshcnrhztsw204cirfgvregzvywmag,10:37.7,i love song :)﻿,0
_2viQ_Qnc68BaXGVkheyDuF79FU05zYyvT-Q5xFyHzM,32:07.2,I love this song,0
z13oe5si1ouygx2dv22vcrb5qouetpjz404,57:27.4,Omg﻿,0
z12yirkj4lzkupsnl222tbl5zwnwxfepj04,53:12.0,Love it﻿,0
z12wilyi3mzzjlzkw225hrzrxvb4tjgln,51:38.0,❤️ ❤️ ❤️ ❤️ ❤️❤️❤️❤️﻿,0
z12fzn5rgqi4sdwwe04cj33qdvbbipgjylc0k,25:02.0,"She is good. Does she make any more music? If she doesn't, she should!﻿",0
z12tclby1nuyflgbw04cdnyg3zfvefn5lrg0k,08:47.0,Great video by a great artist in Katy Perry! Admire her creativity! Check  out our channel for no nonsense mobile tech reviews and comparisons as well  as an iPhone 6 and 6 Plus review and comparison!﻿,1
z12sfnzallq5t5iki23gfbjb0ynxgxjyc04,23:33.0,Free itunes $25 giftcard codes: http://shhort.com/a?r=OOCnjqU2b﻿,1
z13autsqgzblcx3w104chr4r2kexd10rxc0,27:18.0,"Came here to check the views, goodbye.﻿",0
z12us3jzyurkxzntu22bvnpwskjdx1jkk,38:26.0,Fantastic!!!﻿,0
z12ithhjbzzhwdmy504cfd4ypkiiizlbg3k,33:10.6,"Still listening,still same pleasure﻿",0
z13chb0r5lndj1mz504cefmpetrryb3qvf0,44:41.0,Hey! I'm NERDY PEACH and I'm a new youtuber and it would mean THE ABSOLUTE  world to me if you could check 'em out! &lt;3  Hope you like them! =D﻿,1
_2viQ_Qnc6-LmEEd3Pfnu9Sr-MT4sVCt84E5BYHGnM0,06:20.2,Wow,0
z12dcrdpiky1w3oia04chrvgxpmuzjv4gcw,33:30.0,What my gangnam style﻿,0
z130xbcwfnj5vlskv23airsxqqfqvhl5504,16:08.0,How are there 2 billion views and theres only 2 million people in the  world!?!?!?!! MULTIPLE ACCOUNTS!!!1111﻿,0
_2viQ_Qnc6-9_PSkIwb3ThN5ebV8wCU8DxCWTgTSOkc,35:47.1,I love it,0
z13xzfroimzmyxp4o04cdn1i3wypsflpj4k,02:53.0,https://www.facebook.com/antrobofficial﻿,1
z13nvr2xayrwffsio04cj3zwyuf3vb1imdg,15:09.0,thumbs up if u checked this video to see hw views it got﻿,0
z13ogjwqvuazsh0v123evnzipxyjx5fcv,45:34.0,"this video is very inaccurate, a tiger would rip her face of﻿",0
z12stpyqaonsercxw04cjbr4dlnrxd34soo0k,27:47.0,go here to check the views :3﻿,0
z131tjkgdtvpxzx1i23gctyj5rrluhsvy,58:47.0,I #votekatyperry for the 2014 MTV #VMA Best Lyric Video! See who's in the  lead and vote:  http://on.mtv.com/Ut15kX﻿,1
z12acz2r2qiwxtpwy04cihii5rmwefpzeao,19:47.3,:D﻿,0
z13cgt0yjtnaxfivx23xx1iwgoymxhu5504,50:45.1,Best World Cup Song﻿,0
z12csjyqqru3tvlcb22hz3vrrn3jzfzyg04,08:49.1,Nice vídeo shakira good﻿,0
z130i3yaexrmtxyic04ccnk5hwvfs33as0c,21:29.0,What Can i say....This Song He Just Change The World Completely... So good job PSY... (and your girls are awesome :))) )﻿,0
z125ef44tkipszbsq22firvzrwqpi3qdd,30:30.0,I like it﻿,0
z12qgle4jsutshh1422kwjzwdkneerd4004,14:19.8,2015 LIKEEE﻿,0
z13sgp25fzybg11lc23bhncaipqvgz14q04,10:53.7,The rap: cool     Rihanna: STTUUPID﻿,0
z13gfxxpcpemtbfru04cgnobbqraszrowpc0k,35:37.1,"Party rock anthem is love,party rock anthem is life﻿",0
z125etvpxve3yvow004cd3bzmqfkfxohvgk,33:26.5,Check out this video on YouTube:lo﻿,1
z12ocr0rypvrdbq4004chheqepesuxkicyw0k,23:27.0,She is a perfect wonder.....﻿,0
z13jtruhmlzzznqps04cd5rrbl2uexth4to0k,14:17.2,Thumbs up if you&#39;re watching in 2015﻿,0
z121z5mziy20ybch504cdziq1rvcev5apg4,41:55.5,Charlie got off the island and dated Megan Fox? b-but what about claire?﻿,0
z13huxgx5rikd13v422khjnjusyvzxx4c04,00:04.0,2 BILLION!!!﻿,0
z123tv1ijsqaz5tv123atxqy3wj5j5mqg04,37:06.0,I did a cover if u want to check it out THANK U.....Michael Age 8﻿,1
z13qgndqwtb0c1z0z23qjj5yivq0djqul,15:53.6,"Holy crap. 800,000,000 views?!﻿",0
z12jvnua2tifirkvk23cfjtpxwmgxfch004,57:25.0,http://www.twitch.tv/jaroadc come follow and watch my stream!﻿,1
z12pcvix4zedcjvyb04ccr1r0mr2g5xwyng0k,28:26.8,Party rock﻿,0
z12nd53pxmacxb5wz04cfjsbvsjyjbqihvw0k,49:29.4,everyday I&#39;m shufflin﻿,0
z12wz33h0vbdcdel022hu3npdufjjx2mv,25:39.0,Wow this video is the most viewed youtube video.. second that comes Justin  bieber- baby SMH WHAT HAS THE WORLD COME TO﻿,0
z13mdf1oeo3ddhrdg23sxtdw4mzmwdbsd,21:37.1,i like this steps...﻿,0
z12lcb0rxw3qtlsqm04cebpbjkqjtdza1xs0k,17:49.0,My telephone!﻿,0
z13lfpkzyzvoynqvi234g5ix3taoefr21,42:29.5,Strong messages in every  song I&#39;ve  heard.﻿,0
z13auv44szqpddlcz22qgthjakq4jvnbw04,13:45.0,is that megan fox x:D?﻿,0
z133unbosvyetbf4n04ccboqbqnydzhrtg4,36:36.0,I really like this song.﻿,0
z13uuxnivmfpvplmi23vvrdhsku1vpnfy,59:36.0,"Almost 1 Bil. What? Wow, GS sucks, in my opinion.﻿",0
z132ib3jvvqvzjj5t04ccrequzy5jhvr5ps0k,42:19.2,The perfect example of abuse from husbands and the thing is I&#39;m a feminist so I definitely agree with this song and well...if I see this someone&#39;s going to die! Just sayin.﻿,0
z12qzzbpbzn4c5zwu04cir5gmzfozhy4cjk,07:21.0,Song name??﻿,0
z13lvr4iupatjlrem231yvpxolzvspwdl,20:37.5,Like this comment for no reason﻿,1
z13hijmrykjqerofg22ktxgzuw3yhrbgl04,34:39.4,Thumbs up if you listen this in 2015.﻿,0
_2viQ_Qnc6-_SpDzX8DwHaw3bUkE-owmcb7eOEPPurs,51:05.9,good!!,0
z12qfjubxk2iftnwk04chp5amsmmuvpwh5w,07:44.0,You know a song sucks dick when you need to use google translate to know  what the fuck its saying!﻿,0
z12xc1aydoauenbgx04cgfkazxrpur2i52o,56:00.2,is that megan fox?﻿,0
z13mcpkzpoz1hj3o304cfd3oouf2tj1rnk40k,29:43.0,Behold the most viewed youtube video in the history of ever﻿,0
z12wuxjqmqjbyjab404cidxofne4ftup35c,48:16.3,I felt old when I realized that this song was 5 years old...﻿,0
z134ub2pemn1jjarh04cdb14yqagxpqy1e4,22:54.0,The TREU DETECTIVE alternate ending! __ http://www.funnyordie.com/videos/d15fb87973/true-defectives﻿,1
z13uwn2heqndtr5g304ccv5j5kqqzxjadmc0k,39:52.4,"<a href=""http://www.youtube.com/watch?v=KQ6zr6kCPj8&amp;t=2m19s"">2:19</a> best part﻿",0
z12buhk4iou1g3jl322ts5mzltm4fdhpz04,59:58.3,Is that Charlie from lost?<br />﻿,0
z120zd0iryyxgfsnh22zxxqq1q3pjf5et,03:46.8,Remeber the good ol&#39; days when songs weren&#39;t about butts.  ﻿,0
z12pwrxj0kfrwnxye04cjxtqntycd1yia44,46:53.7,good party﻿,0
z12vcv5xuqq4gvpgu04ch5ah3vyqwzphryc0k,37:52.2,:)﻿,0
z12agzlqdsjwthnkc23sfxaofvjoevvx204,36:11.4,Hi loving it﻿,0
z12bhf4rzpjsvjmcw22ghd4j4qeqfthpm04,51:19.7,"Every time I hear this song, I think about Iniesta&#39;s goal against the Netherlands...﻿",0
z13wf3fztpfffjoit04chjaxhkurtf1oh5g,45:32.0,We pray for you Little Psy ♡﻿,0
z13uhfazpsvxed2x004chpwjayudxpvhv3o,53:49.0,I love this song﻿,0
z123vd4i3laosnv4b04ci3pwunuvytarigs,01:52.0,This is getting old.........﻿,0
z12iup4axsfpz50rz04cgr3xiuakujcwvb0,41:52.0,:-D ♪♪♪ This is my favorite song ♥﻿,0
z13odfj4atu3vdw0k22xwbtrftfoubzwf04,16:46.0,katy is mine the girl of my dreams ♥﻿,0
z12mzferzsanzhld022fhhdarrusivwkq,42:33.0,Oppa! Yeah! Best Song!﻿,0
z13hyv0ixuavuliyt04cix1j5t3qgpggce4,37:22.0,In what South American jungle or any jungle for that matter do you find an  African elephant and a bengal tiger in the same place. Who made this video.﻿,0
_2viQ_Qnc689wLmW6MeEZ9rga7i5ZYz1G3IZmSHeWEQ,25:25.4,Ouf Ouf OUFFFFFFFFFFFFFFFFFF!!!!!!!! :),0
z12svjz4pt3sxvser22cgdsbnyfwtn55l04,16:39.9,LOVE IT!!!!!!!﻿,0
z13ce52jzwfitrkup23din4ojputijen3,21:04.0,"The projects After Effects, Music, Foto, Web sites and another you can find  and buy here  http://audiojungle.net/user/EugeneKalinin/portfolio?ref=EugeneKalinin﻿",1
z12fx5xbxru0i3kzu04ccpm53yjqzvlr4q00k,41:05.0,There is 7 bilion poeple on earth Now stop being dumb﻿,0
z13cdr2rzsjxxtmjj04cinebunydzthitmk0k,12:34.0,You best singer﻿,0
z12wvru4rzf5jx0wj04cgx5q1qi1w554ba0,19:21.2,Best. Song. EVER 🙌﻿,0
z13hdld4pqabztczx04cgvka1wnvtlxaxqk0k,19:29.8,He is good boy!!!<br />I am krean I like to eminem~!~﻿,0
z123std54m2ozht10232efr5svb4vh0au04,04:34.0,Subscribe to My CHANNEL﻿,1
z12ig3mwynaxu5vtr23ed33wdofvwp2ve,36:42.0,https://www.facebook.com/photo.php?fbid=313454548839369&amp;set=a.207230212795137.1073741825.100005244783212&amp;type=1&amp;theater  1111111111111111111﻿,1
z122s1uitnfitv4ru04cet2jquumwz1zsyc0k,51:30.2,Thank you. Please give your email. ﻿,1
z13zwzgpxmihuzumx23mxf2agufctlajp04,41:33.7,Good times ...﻿,0
z12jj5kyfrjjhbq4e04cenuj1yyifhxq3hw,54:00.0,katy is beautiful. and this song is catchy. I'm a rapper with 25000  subscribers.. thumbs up if you hate when you take a shit and the water  splashes your balls﻿,1
z12xi1iaory1jvmlu23xfrayazjrv3jlj,20:19.2,"Shakira is different :) She is so happy all the time and she is spending for Africa :)<br />She can dance , sing and she speaks 4 languages﻿",0
z13lgjaxhnbzuxxmd22iyh24cwqqwpfiz04,17:53.7,She&#39;s such an awesome entertainer. And pretty too! &lt;3 Shakira!﻿,0
z12kj5iz2obvunpm222oynsjrnmvjhkvj,58:18.0,this song gives me strength! love her lyrics. this video really brings the  lyrics to life. I'm getting known fast because i rap with meaning.. thumbs  up if you piss next to the water in the toilet so its quiet...﻿,1
z12dynswht2rujq1e22xi5dappq1vrlh504,59:02.0,I like you . Katy Perry 600▲60▲6▲﻿,0
z12hjvnykwipc3cjc04cjh5pbzjfijv5sck,06:07.8,Looooooooove this song!!!!!!!!!:))))))﻿,0
z13zudmjvnayvjjfq232xdtghk33thhtk,52:17.5,Anybody else here in 2015?﻿,0
z12xgnu4zmroi1vuu221wtihjlbjw3owv04,36:31.0,why I dont see any comments but mine?:/﻿,0
z12ts1xbpzv4sfrsd23rfbjourjgcj5mo,26:51.0,With the korean girl more slut and bitch : Hyuna :'33﻿,0
z13jspr4tpe5cfofr23eftm4ivaigv1ju04,29:46.6,4 fucking years are fucking past so fucking fast fuck.....﻿,0
z13kvz3pluj4uv2es23ugvuytyftxbpb204,15:23.9,Best song for ever💜💜😢<br />﻿,0
z12uwhfpwnfrepmhg04ccx2ioxqzip4o0xw0k,02:02.0,OPPA GANGNAM STYLE!!!﻿,0
z12ey1yzeo3quba4j04cfri44zazflihkes,00:23.8,I love you!❤✨﻿,0
z12ttjopmofst1gpp04cc5ezywjrwntjrc0,19:29.0,"We get it, you came here for the views... ﻿",0
z13cxvn4hyjbyjiab04cepiynzaihpmpp24,20:49.3,goot﻿,0
z13is3w4ixr5cjkwv04cibzocqeicbfoxsc0k,05:12.0,Maybe the best music video in the last 15 years? This is how pop music is  done folks!﻿,0
z13dsnfaozyyil4m322jijgx5m3aehem2,48:04.0,need money?Enjoy https://www.tsu.co/emerson_zanol﻿,1
_2viQ_Qnc69N53yIJS3ZrRHmdbS1qZLnkXgodzIegJM,05:33.3,Message :   GTA V  $20  FIFA 14 $15  PS4  $200  Galaxy S4 mini $250  Ipad 4   $200  visit the site hh.nl,1
z13utfk5rny3yzqtj22phlsxmtfuspbcp,04:42.1,Love song﻿,0
z12rdtlarmrzxhuba04cibjomsiqi3ij00g,12:22.1,Omg! This guy sounds like an american professor green﻿,0
z13phzg4gtbxtdo1o225ivwglz2wyf3vm,48:32.6,Check out this video on YouTube:fb i﻿,1
z135znoyckynyhfyc04cj1qzturycx24aw40k,05:41.2,im still watching in 2015﻿,0
z13rv5wieu2fdnogl04cdl0bdmjuunpwcnk0k,51:36.1,Check out this playlist on YouTube<br />﻿,1
z13cztvzwlzawvszx04cfp3rdma0dlyonso0k,15:02.2,"Awesome song!,congratulations!!!﻿",0
z13xjvjgxqbcgdeni22wxfroqsvutpyb004,28:08.0,Thumbs up if you watched it in 2011﻿,0
z13azdiwulmkf5kmr22cwbpq1zrntfxby04,32:18.8,My uncle said he will stop smoking if this comment gets 500 likes! Please like this comment! Thanks.﻿,1
z12lupcjftucw3v0x23ljvuzwpexizp0c,33:52.3,good music﻿,0
z12vxdzzds2kzzrzq04cdjc4ozq2szuyl5o,41:22.4,Almost 1 billion﻿,0
z12hy3mipnupwbelu23bxloz0uyutfhql04,24:17.1,Best Music Ever!!!﻿,0
z13sjlb4rrjmdd2tl23cidlblkizefxvx,59:07.7,2015<br />I like video﻿,0
z13bvpnptyiuzjlr004cijkhguzvjlsjrpw0k,14:56.2,"Love these guys, love the song!﻿",0
z13kxv452pm1cjgx104civvjyknfvd1jh5w,39:41.4,Check out this video on YouTube:﻿,1
_2viQ_Qnc6_7GI-VeVlj8gEzvkgATIX3jK-7J1kwWEY,21:52.2," I really can&#39;t comprehend Miley Cyrus , she actually is a high profile and she tapes herself banging Today a video was leeched with her sucking and fucking The video has been posted at the celebrity website under :  miley-celeb-news.co.uk ",1
z130drwgasjgevh0n234ht3gfrmugfguz,53:07.4,everyday i&#39;m subscribe﻿,1
z12sj5z4axu0zfuej22ccbexhuvcizgmj,49:23.9,Check out this video on YouTube:﻿,1
z12ohzkgtoreyzoqw04ccxgzxmnag3nhq5s,37:48.0,FREe ITunes Gift card http://shhort.com/a?r=x6J4gBrne﻿,1
z122s1rwjlvzv3ybs04cglcyrnfatry5ku00k,39:56.1,"This is so cool,why haven&#39;t I heard this before?﻿",0
z13rzhjaxxr3z1t4504ccvlp1uqnddvqoyg0k,14:31.8,Best song﻿,0
z122g12wzuztdjac4232jxuomqylcfjhc04,47:23.0,"This song is the most boring, asinine song I have ever heard. Coming from a  guy who liked ""Teenage Dream"" (the song). Ever since Katy Perry's divorce  it's wave after wave of shitty but successful songs... For those of you  saying ""This is the next wave of pop music"". Stick it up your ass. Katy  Perry is like Silly Putty. ﻿",0
z120grixiomvyvbga04cfl24csz5jf4zzuc0k,22:53.0,This video will get to 2 billion just because of people checking if it has  hit 2 billion yet.﻿,0
z12qufrhtzvrzztje04chhmadyu3glopkm00k,38:54.5,she is beautiful but it is not American!﻿,0
z12gsvozdnffulgly23tdzyholacht41h,21:49.0,"she is a fool. this is a foolish video. the lyrics are all about her and  how great she is. she is arrogant, obviously. but the thing is that there  are a lot of idiots.. look how many hits this garnered. the young stupid  girls who listen to her are numbering in the millions i guess. this video  is a piece of trash. why would anyone ever like it or listen to it? because  these stupid little girls have idiots for fathers and mothers.. and so they  are going to turn into idiots also.. just like this stupid singer. ﻿",0
z13vc32olxm2znkjz04cd35gnozjebqhlig,26:35.0,The Funny Thing Is That this song was made in 2009 but it took 2 years to  get to america.﻿,0
z13chfswltzzyhys1234dvkb3r2ien0ld,00:58.0,Subscribe to me i subscribe back!!!! Plus i have a nice ass lol﻿,1
z13jddxactekydkim04cfvzijxiygbvgkh4,24:14.0,I love the song roar it make me think am fill the way﻿,0
z12icv3ysqvlwth2c23eddlykyqut5z1h,47:12.2,"860,000,000 lets make it first female to reach one billion!! Share it and replay it! ﻿",0
z12afxix2xnyhxaon04ccdtofrj3h10ygrk0k,10:57.4,Best song ever!!!!﻿,0
z134d5hbckywylmj404cgnlo3kysfhsjoeg,33:46.0,"Im a RAPPER/SONGWRITER, check my video PLEASE..also subscribe for more  thanks :) tell me what you think.﻿",1
z12tjp244my0yhxqs04cc5jqkybuvrywkjw,13:49.5,omg﻿,0
z12zdj5ptyzpurkan04chtsqjszjxfmrk2w,38:51.0,subscribe to itz recaps and above diddle﻿,1
z130gviqarmshdnau04cdzigvs3jepx4qw00k,37:28.0,"they said this video are not deserve 2billion views , while they keep  visiting it to watch the viewer . ﻿",0
z12de5li5lzwcbblp23gc11zmli4t5r10,49:45.2,LMFAO IS THE BEST﻿,0
z134xhhpulz0snlai04cehqhosvst3lxbss0k,45:17.7,I remember back when this was so popular everyone on our school was shuffling it was crazy﻿,0
z12rfprhgnipxnlhy04cifqgxkjaydsw0b4,23:52.0,it is wonderful﻿,0
z12zttujlvi5iptyo04cfnyq4rqeip0bpt40k,11:39.0,At least she didn't get rid of her completely useless makeup.﻿,0
z12eszqpikzjdjnic04celpbjnityp1j24k,19:06.0,Check out my drum cover of E.T. here! thanks -&gt;   /watch?v=NO9pOVZ9OIQ&amp;list=UUltuCDIHsDeI01by1OW7WuQ﻿,1
z13uzhdomzvbffvwa04cgplq2zewfz2hm2k,41:27.0,Plz subscribe to my channel and I will subscribe back xx﻿,1
