visits,total_sales,credit_card,sales_product_category_1,sales_product_category_2,sales_product_category_3,sales_product_category_4,sales_product_category_5,sales_product_category_6,sales_product_category_7,sales_product_category_8,sales_product_category_9,sales_product_category_10,sales_product_category_11,sales_product_category_12,sales_product_category_13,sales_product_category_14,sales_product_category_15,sales_store_1,sales_store_2,sales_store_3,sales_store_4,sales_last_3_months,sales_last_month,sales_last_6_months,sales_last_year,margin,promos,days_on_file,days_between_purchases,markdown,crossbuy,coupons,individual_items,stores_visited,phone_on_file,online_shopper,attempts,conversions,product_uniformity,days_between_visits,customer_type,returns,conversion
7,1615.02,1,0.17,0.0,0.0,0.13,0.39,0.21,0.01,0.03,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,1005.96,609.06,0.0,180.0,180.0,180.0,151.0,0.66,20,688,98.28,0.07,11,1,33,4,Y,0,10,4,25.23,32.76,10,0.02,1
2,84.9,0,0.57,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,84.9,0.0,72.4,0.0,72.4,0.0,0.51,0,267,133.5,0.35,3,0,4,1,Y,0,0,0,43.07,133.5,15,0.0,0
2,116.44,0,0.08,0.0,0.07,0.2,0.0,0.25,0.0,0.3,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,71.97,44.47,0.0,0.0,0.0,0.0,0.0,0.0,4,467,233.5,0.41,6,0,8,3,Y,0,0,0,22.17,93.4,46,0.0,0
9,546.62,1,0.25,0.12,0.0,0.05,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.09,0.14,0.03,0.0,0.0,42.48,504.14,0.0,46.77,40.0,92.26,0.0,0.47,19,641,71.22,0.27,15,1,48,5,Y,0,10,3,12.19,24.65,16,0.24,1
12,1260.9,0,0.19,0.02,0.01,0.08,0.04,0.03,0.05,0.05,0.06,0.09,0.14,0.0,0.04,0.06,0.0,0.0,797.47,463.43,0.0,184.29,88.0,565.22,129.99,0.46,14,357,29.75,0.29,19,0,43,2,Y,0,6,4,9.94,10.5,36,0.06,1
5,305.44,0,0.09,0.0,0.0,0.14,0.12,0.05,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.44,108.0,0.0,0.0,0.0,152.47,0.0,0.56,10,644,128.8,0.13,7,0,16,4,N,0,5,1,9.25,25.76,1,0.59,0
2,209.69,1,0.0,0.0,0.0,0.32,0.42,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,209.69,0.0,0.0,0.0,209.69,0.0,0.6,4,150,75.0,0.12,3,1,4,1,Y,0,1,0,80.81,21.42,42,0.0,0
3,161.4,0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.14,0.0,0.0,0.0,138.0,23.4,0.0,0.0,0.0,121.4,0.0,0.51,7,217,72.33,0.25,4,0,4,2,Y,0,1,0,61.04,72.33,17,0.0,0
3,242.0,1,0.0,0.0,0.0,0.0,0.0,0.24,0.16,0.0,0.11,0.0,0.4,0.0,0.0,0.07,0.0,0.0,98.0,144.0,0.0,28.0,28.0,28.0,77.0,0.61,12,586,195.33,0.17,5,0,7,3,Y,0,4,1,26.83,15.42,16,0.0,1
17,854.21,1,0.14,0.04,0.02,0.11,0.2,0.07,0.08,0.07,0.003355,0.11,0.0,0.0,0.0,0.01,0.0,0.0,0.0,854.21,0.0,371.15,90.0,441.14,199.4,0.17,27,606,35.64,0.36,17,3,46,5,Y,0,7,3,11.16,13.77,6,0.1,1
5,652.95,0,0.18,0.0,0.0,0.08,0.25,0.17,0.14,0.06,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,652.95,0.0,175.0,175.0,244.98,0.0,0.57,5,271,54.2,0.11,8,1,14,2,Y,0,2,1,16.94,27.1,1,0.0,1
31,2292.67,1,0.14,0.02,0.009437000000000001,0.05,0.08,0.05,0.03,0.07,0.05,0.0,0.0,0.02,0.02,0.01,0.05,0.0,256.21,2022.47,13.99,740.33,217.0,1602.89,63.82,0.56,21,694,22.38,0.2,22,8,114,5,Y,0,10,8,4.97,6.03,38,0.66,1
44,3108.23,1,0.11,0.01,0.05,0.06,0.2,0.09,0.03,0.09,0.05,0.0,0.03,0.0,0.04,0.0,0.14,1040.42,20.0,1854.67,193.14,1508.76,395.66,1850.49,246.16,0.31,22,679,15.43,0.35,22,7,147,11,Y,0,9,8,10.88,5.06,15,0.23,1
10,1126.43,1,0.28,0.03,0.09,0.0,0.05,0.0,0.2,0.0,0.25,0.0,0.0,0.0,0.01,0.007086,0.0,2.0,0.0,1124.43,0.0,741.97,264.01,853.95,0.0,0.62,17,306,30.6,0.14,15,3,38,4,Y,0,5,1,19.95,21.85,17,0.08,0
2,112.46,0,0.0,0.22,0.0,0.0,0.31,0.0,0.22,0.08,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,10.0,102.46,0.0,0.0,0.0,0.0,0.0,0.15,5,195,97.5,0.22,7,0,8,2,Y,0,2,0,22.76,65.0,11,0.0,0
2,78.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.66,4,283,141.5,0.0,1,0,2,2,Y,0,1,0,100.0,141.5,4,0.0,0
8,439.92,1,0.17,0.0,0.02,0.19,0.07,0.0,0.0,0.18,0.08,0.0,0.0,0.08,0.1,0.0,0.0,0.0,142.98,296.94,0.0,57.76,0.0,200.96,0.0,0.37,23,698,87.25,0.22,11,1,22,3,Y,0,10,4,13.66,17.02,24,0.06,1
3,80.47,0,0.0,0.0,0.17,0.21,0.24,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,61.47,0.0,19.0,19.0,80.47,0.0,0.18,5,174,58.0,0.21,4,2,4,3,Y,0,0,0,15.08,58.0,12,0.32,0
6,1263.42,1,0.36,0.06,0.08,0.04,0.09,0.03,0.23,0.04,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,1263.42,0.0,459.0,459.0,459.0,278.97,0.62,23,676,112.66,0.07,13,1,38,2,Y,0,9,5,21.36,37.55,4,0.0,1
3,228.45,0,0.24,0.0,0.13,0.0,0.0,0.25,0.0,0.0,0.21,0.0,0.0,0.1,0.03,0.0,0.25,0.0,0.0,228.45,0.0,0.0,0.0,0.0,0.0,0.38,17,635,211.66,0.19,9,0,13,2,Y,0,8,0,27.27,127.0,5,0.0,0
6,606.0,0,0.39,0.0,0.0,0.0,0.13,0.0,0.06,0.22,0.06,0.0,0.0,0.0,0.0,0.1,0.08,0.0,0.0,606.0,0.0,55.0,55.0,55.0,137.0,0.61,20,644,107.33,0.14,10,0,19,2,Y,0,10,4,25.41,32.2,4,0.0,0
11,609.92,1,0.36,0.08,0.0,0.12,0.06,0.07,0.12,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.99,464.5,130.43,23.24,0.0,149.18,50.25,0.55,23,531,48.27,0.24,10,1,27,7,Y,0,9,5,18.64,11.8,1,0.09,1
11,1568.93,1,0.25,0.02,0.03,0.04,0.21,0.07,0.03,0.05,0.04,0.0,0.0,0.0,0.05,0.01,0.07,0.0,0.0,1568.93,0.0,0.0,0.0,497.22,461.23,0.47,26,645,58.63,0.34,18,6,63,2,Y,0,9,5,13.49,16.97,38,0.19,0
8,683.76,0,0.21,0.01,0.07,0.08,0.22,0.08,0.0,0.14,0.06,0.0,0.0,0.0,0.02,0.0,0.02,0.0,60.01,623.75,0.0,20.99,0.0,264.84,253.46,0.43,11,506,63.25,0.22,13,1,22,2,N,0,8,2,14.21,23.0,22,0.08,1
3,85.97,0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.99,64.98,64.98,24.99,64.98,0.0,0.56,4,250,83.33,0.09,2,0,3,3,N,0,0,0,50.24,41.66,8,0.0,0
37,2100.64,1,0.39,0.1,0.03,0.08,0.04,0.04,0.11,0.01,0.02,0.0,0.0,0.02,0.04,0.02,0.0,0.0,0.0,397.44,1703.2,161.88,0.0,662.07,501.57,0.31,12,692,18.7,0.39,25,2,149,8,Y,0,6,2,19.16,9.1,16,0.07,0
2,266.5,0,0.0,0.18,0.18,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.02,0.0,0.0,84.5,128.0,54.0,0.0,84.5,0.0,84.5,0.0,0.72,6,199,99.5,0.02,6,0,6,3,N,0,2,0,27.4,66.33,36,0.0,0
37,4468.38,0,0.14,0.04,0.03,0.11,0.15,0.09,0.08,0.05,0.1,0.02,0.05,0.03,0.0038009999999999997,0.0,0.01,0.0,4270.47,45.99,151.92,323.93,170.4,1439.49,430.92,0.61,22,541,14.62,0.15,23,9,110,8,Y,0,11,9,9.62,6.14,16,0.05,1
1,125.09,1,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,125.09,0.0,0.0,0.0,0.0,0.0,0.57,11,292,292.0,0.29,2,0,2,1,Y,0,4,0,83.24,292.0,22,0.0,0
4,687.97,0,0.22,0.0,0.0,0.18,0.13,0.15,0.0,0.12,0.08,0.0,0.0,0.0,0.0,0.0,0.07,0.0,549.98,137.99,0.0,0.0,0.0,687.97,0.0,0.67,5,168,42.0,0.03,6,0,17,2,Y,0,1,0,15.55,24.0,10,0.1,0
1,78.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,78.0,0.0,0.71,2,173,173.0,0.0,1,0,1,1,Y,0,1,0,100.0,173.0,16,0.0,0
2,241.5,0,0.7,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,241.5,0.0,0.0,0.0,0.0,151.5,0.52,20,698,349.0,0.23,3,0,7,1,Y,0,9,2,55.7,53.69,18,0.0,0
2,243.0,0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.11,0.0,0.0,0.0,185.0,0.0,58.0,0.0,58.0,0.0,243.0,0.0,0.71,10,169,84.5,0.0,5,0,5,2,Y,0,4,0,48.43,84.5,5,0.0,0
7,916.49,0,0.25,0.0,0.0,0.11,0.0,0.0,0.18,0.08,0.2,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,916.49,0.0,249.99,0.0,864.99,0.0,0.67,6,421,60.14,0.13,10,1,29,1,Y,0,2,1,16.27,35.08,10,0.12,1
3,92.44,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.03,0.48,0.0,0.0,0.0,61.27,31.17,0.0,21.48,0.0,92.44,0.0,0.0,14,572,190.66,0.49,5,1,9,3,Y,0,4,2,26.92,10.4,1,0.42,1
1,118.79,1,0.18,0.0,0.0,0.0,0.0,0.0,0.18,0.26,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.79,0.0,0.0,0.0,118.79,0.0,0.62,12,136,136.0,0.1,4,1,4,1,Y,0,4,1,27.42,9.71,1,0.0,1
6,376.68,0,0.0,0.0,0.0,0.39,0.0,0.25,0.0,0.12,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,376.68,0.0,78.49,0.0,324.48,0.0,0.59,4,633,105.5,0.13,5,0,11,3,Y,0,0,0,24.1,31.65,15,0.18,0
35,2466.35,1,0.07,0.01,0.03,0.12,0.11,0.17,0.01,0.04,0.03,0.04,0.0,0.007176,0.03,0.0,0.04,0.0,1958.26,482.11,25.98,409.0,312.0,1617.84,4.99,0.54,14,515,14.71,0.22,22,8,88,9,Y,0,8,4,7.78,4.9,4,0.37,1
26,1675.81,1,0.06,0.0,0.0,0.09,0.23,0.09,0.0,0.06,0.03,0.05,0.0,0.0,0.0,0.03,0.06,0.0,250.47,1425.34,0.0,136.95,0.0,837.62,303.7,0.53,25,556,21.38,0.22,13,4,51,12,Y,0,9,4,8.99,5.97,11,0.48,1
3,204.78,1,0.0,0.12,0.0,0.0,0.1,0.07,0.0,0.13,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.97,122.81,0.0,19.98,0.0,204.78,0.0,0.41,4,108,36.0,0.24,5,1,9,2,Y,0,0,0,7.12,4.9,16,0.71,1
3,289.98,0,0.71,0.07,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.97,0.0,40.01,0.0,103.01,0.0,0.66,19,693,231.0,0.07,4,0,11,2,Y,0,8,1,52.66,40.76,20,0.09,1
3,332.0,0,0.0,0.0,0.0,0.0,0.3,0.17,0.26,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,84.0,0.0,161.0,161.0,332.0,0.0,0.66,3,174,58.0,0.07,4,1,6,2,Y,0,1,1,25.87,29.0,2,0.0,0
2,92.88,0,0.0,0.0,0.0,0.29,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.15,0.08,0.12,0.0,0.0,0.0,92.88,0.0,66.88,0.0,66.88,0.0,0.44,1,443,221.5,0.37,5,0,6,1,Y,0,0,0,25.19,147.66,25,0.0,0
3,358.99,0,0.13,0.0,0.0,0.05,0.27,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,299.99,59.0,0.0,358.99,59.0,358.99,0.0,0.65,1,69,23.0,0.07,6,0,7,2,Y,0,0,0,25.87,8.62,42,0.0,1
2,97.0,0,0.0,0.0,0.0,0.46,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,68.0,0.0,0.0,0.0,97.0,0.0,0.71,5,134,67.0,0.0,2,0,3,2,Y,0,0,0,30.76,44.66,16,0.29,0
2,318.99,0,0.36,0.0,0.0,0.06,0.21,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.99,0.0,68.99,0.0,68.99,0.0,0.65,19,551,275.5,0.08,6,0,8,2,Y,0,7,0,24.9,91.83,35,0.0,0
6,558.9,0,0.08,0.05,0.2,0.18,0.14,0.05,0.17,0.08,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,368.96,100.98,88.96,88.96,88.96,184.95,0.0,0.57,14,368,61.33,0.14,12,2,19,4,Y,0,5,3,14.67,28.3,10,0.0,1
5,309.58,1,0.44,0.17,0.09,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,260.52,0.0,49.06,0.0,190.99,116.0,309.58,0.0,0.62,13,511,102.2,0.22,8,1,10,3,Y,0,7,1,27.69,39.3,25,0.0,0
21,2220.45,1,0.14,0.01,0.11,0.1,0.14,0.02,0.01,0.05,0.0,0.0,0.0,0.02,0.0054020000000000006,0.0,0.09,0.0,227.98,1992.47,0.0,10.49,0.0,541.75,689.96,0.62,18,631,30.04,0.08,21,0,90,5,Y,0,9,5,7.77,16.17,1,0.56,1
12,1094.82,1,0.27,0.006703,0.06,0.04,0.19,0.0,0.05,0.11,0.07,0.0,0.0,0.04,0.06,0.02,0.0,0.0,0.0,736.2,358.62,0.0,0.0,299.17,47.0,0.46,25,562,46.83,0.31,20,2,58,6,Y,0,10,7,15.12,21.61,16,0.02,0
6,584.28,1,0.12,0.0,0.05,0.24,0.3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006435,0.03,0.0,0.0,584.28,0.0,82.99,0.0,158.24,0.0,0.49,18,255,42.5,0.27,10,2,19,3,Y,0,4,1,24.27,31.87,10,0.0,0
6,803.98,0,0.25,0.0,0.05,0.0,0.28,0.07,0.04,0.05,0.0,0.0,0.07,0.0,0.04,0.0,0.0,0.0,763.98,40.0,0.0,0.0,0.0,259.98,167.0,0.67,12,351,58.5,0.0,10,0,17,3,Y,1,8,3,16.33,43.87,16,0.13,1
4,129.96,0,0.3,0.0,0.0,0.27,0.0,0.0,0.18,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.97,69.99,0.0,23.99,0.0,23.99,29.99,0.0,3,329,82.25,0.38,4,0,6,2,N,0,0,0,25.87,54.83,1,0.0,1
8,1108.95,1,0.18,0.0,0.009493999999999999,0.06,0.17,0.1,0.1,0.18,0.0,0.0,0.0,0.05,0.0,0.0,0.04,0.0,446.0,662.95,0.0,963.0,963.0,963.0,0.0,0.64,18,636,79.5,0.1,11,1,28,4,Y,0,6,1,12.99,25.44,35,0.13,0
11,794.72,0,0.14,0.01,0.06,0.07,0.2,0.13,0.02,0.01,0.03,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,503.84,290.88,305.91,0.0,575.8,0.0,0.43,18,449,40.81,0.24,18,0,44,3,N,0,6,1,9.27,24.94,16,0.37,1
5,361.92,0,0.0,0.0,0.14,0.13,0.0,0.0,0.11,0.15,0.32,0.0,0.0,0.0,0.0,0.007259000000000001,0.0,0.0,303.96,57.96,0.0,358.93,0.0,358.93,0.0,0.55,2,457,91.4,0.2,7,0,13,5,Y,0,0,0,18.11,32.64,17,0.13,0
4,1512.79,1,0.08,0.0,0.0,0.22,0.3,0.06,0.02,0.05,0.04,0.0,0.05,0.01,0.03,0.0,0.22,18.0,13.5,1481.29,0.0,0.0,0.0,484.09,0.0,0.59,7,223,55.75,0.21,12,4,39,4,Y,1,2,0,21.68,11.15,10,0.09,1
37,1129.63,1,0.2,0.01,0.05,0.0,0.04,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.004465,0.0,0.0,58.0,745.4,326.23,0.0,884.94,479.94,884.94,0.0,0.62,18,694,18.75,0.11,12,1,69,9,Y,0,8,2,5.11,5.83,10,1.47,1
1,178.0,0,0.0,0.0,0.0,0.0,0.66,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,178.0,0.69,15,326,326.0,0.0,2,0,2,1,Y,0,4,0,155.68,326.0,23,0.0,0
1,81.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.37,2,280,280.0,0.5,1,0,3,1,N,0,2,0,100.0,280.0,4,0.0,0
2,187.0,0,0.65,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.59,19,607,303.5,0.18,2,0,6,2,Y,1,9,1,54.97,50.58,4,0.0,1
2,185.44,0,0.0,0.0,0.0,0.3,0.09,0.31,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,108.45,76.99,0.0,185.44,0.0,185.44,0.0,0.42,1,77,38.5,0.23,4,0,7,2,Y,1,0,0,38.3,7.7,28,0.0,0
10,279.44,1,0.1,0.08,0.08,0.14,0.0,0.0,0.12,0.16,0.06,0.0,0.0,0.0,0.02,0.02,0.0,0.0,29.99,224.46,24.99,0.0,0.0,120.23,77.24,0.48,17,677,67.7,0.24,15,2,22,3,Y,0,9,5,14.7,16.51,12,0.7,1
1,81.74,1,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.74,0.0,0.0,0.0,81.74,0.0,0.5,19,587,587.0,0.25,2,0,2,1,Y,0,10,1,54.04,97.83,10,0.0,1
2,118.96,0,0.0,0.0,0.0,0.32,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.98,39.98,0.0,118.96,78.98,118.96,0.0,0.56,0,88,44.0,0.27,3,0,5,2,Y,0,0,0,33.33,29.33,10,0.0,0
29,113.5,1,0.02,0.0008230000000000001,0.0,0.06,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.007659999999999999,0.02,0.0,0.0,0.0,0.0,268.45,0.0,0.0,0.0,0.0,423.18,0.49,22,679,23.41,0.28,18,5,46,9,Y,1,8,4,1.38,8.38,36,14.51,1
3,559.72,1,0.48,0.07,0.06,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.72,0.0,0.0,0.0,245.97,315.98,0.6,20,544,181.33,0.13,6,0,17,1,Y,0,10,2,35.25,68.0,4,0.04,0
2,314.2,0,0.0,0.0,0.0,0.37,0.31,0.18,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,197.0,117.2,0.0,0.0,0.0,314.2,0.0,0.68,8,697,348.5,0.03,5,1,6,2,Y,0,2,0,38.83,43.56,4,0.0,1
1,62.97,0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.98,17.99,0.0,62.97,0.0,62.97,0.0,0.4,14,498,498.0,0.4,3,0,3,2,Y,0,9,0,33.78,166.0,16,0.0,0
2,281.43,0,0.35,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.14,0.31,0.0,0.0,0.0,0.0,0.0,0.0,19.99,88.99,172.45,0.0,0.0,108.98,0.0,0.47,19,481,240.5,0.28,6,0,10,3,N,0,9,1,28.08,60.12,36,0.0,0
20,792.56,1,0.09,0.0,0.0,0.07,0.04,0.02,0.0,0.02,0.008177,0.04,0.0,0.0,0.01,0.01,0.0,0.0,633.77,158.79,0.0,216.51,234.0,263.4,2.72,0.57,24,701,35.05,0.25,17,11,62,13,Y,0,10,7,2.06,6.37,3,2.04,1
9,580.99,1,0.17,0.03,0.0,0.13,0.22,0.21,0.02,0.07,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,580.99,0.0,52.46,0.0,194.94,132.99,0.45,16,602,66.88,0.28,10,1,24,1,Y,0,8,4,15.38,28.66,18,0.11,0
13,1401.77,0,0.23,0.05,0.15,0.03,0.17,0.08,0.03,0.0,0.0,0.0,0.08,0.004493,0.02,0.002892,0.1,0.0,168.5,1233.27,0.0,498.42,393.0,862.89,0.0,0.59,17,489,37.61,0.2,18,1,48,4,Y,0,10,4,14.11,16.86,18,0.1,1
1,359.9,0,0.41,0.08,0.0,0.0,0.27,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.98,289.92,0.0,0.0,0.0,0.0,0.0,0.55,18,296,296.0,0.0,4,0,6,2,N,0,6,0,30.71,98.66,28,0.0,0
7,1413.41,1,0.29,0.03,0.02,0.02,0.08,0.09,0.02,0.14,0.0,0.0,0.0,0.0017629999999999998,0.04,0.006443000000000001,0.0,0.0,1242.12,171.29,0.0,710.07,633.0,1071.67,344.24,0.62,23,314,44.85,0.16,18,3,57,4,Y,0,9,4,12.74,12.56,4,0.26,1
30,4193.38,1,0.05,0.006082,0.009356,0.04,0.4,0.09,0.07,0.13,0.05,0.0,0.04,0.0040950000000000005,0.01,0.01,0.01,0.0,0.0,4193.38,0.0,1444.06,530.0,2736.82,229.43,0.5,28,699,23.3,0.24,25,10,122,2,Y,0,11,9,21.09,8.62,25,0.01,1
2,374.74,0,0.39,0.0,0.0,0.1,0.42,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.99,197.75,0.0,0.0,0.0,0.0,0.0,0.65,14,306,153.0,0.06,4,0,9,2,N,0,5,0,35.04,102.0,16,0.0,0
1,101.0,0,0.23,0.0,0.0,0.3,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.64,17,635,635.0,0.25,3,0,3,1,Y,0,7,0,36.06,45.35,23,0.0,1
1,146.48,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.48,0.0,0.0,0.0,0.0,0.0,0.51,7,261,261.0,0.26,1,0,5,1,N,0,2,0,100.0,261.0,18,0.0,0
2,112.98,0,0.3,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,104.98,8.0,0.0,0.0,0.0,69.99,0.0,0.54,15,631,315.5,0.22,3,0,5,2,Y,0,10,1,48.46,63.1,1,0.0,1
12,1073.72,1,0.33,0.02,0.07,0.07,0.08,0.0,0.03,0.08,0.06,0.0,0.11,0.0,0.01,0.0,0.08,0.0,3.0,1070.72,0.0,0.0,3.0,438.56,263.69,0.42,15,316,26.33,0.32,15,4,46,3,Y,0,5,2,16.38,17.55,39,0.1,0
9,1476.72,0,0.18,0.03,0.05,0.06,0.2,0.11,0.13,0.12,0.0,0.04,0.0,0.0,0.0,0.02,0.03,0.0,1342.78,133.94,0.0,493.92,329.0,773.85,133.46,0.51,15,690,76.66,0.18,19,1,49,3,Y,0,11,6,13.77,17.25,1,0.0,1
3,118.96,0,0.0,0.0,0.24,0.14,0.28,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,118.96,0.0,103.96,12.0,118.96,0.0,0.24,10,153,51.0,0.42,5,1,6,1,Y,0,1,1,21.87,25.5,10,0.0,0
4,585.4,0,0.37,0.0,0.1,0.23,0.0,0.13,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.95,348.45,0.0,73.46,0.0,433.4,0.0,0.61,11,200,50.0,0.08,7,0,19,2,Y,0,2,1,23.06,16.66,3,0.08,0
36,2286.93,1,0.22,0.02,0.01,0.02,0.2,0.04,0.02,0.08,0.04,0.1,0.0,0.0,0.008236,0.003942,0.0,0.0,1697.63,589.3,0.0,859.61,376.61,1644.03,89.99,0.5,22,693,19.25,0.26,20,9,89,7,Y,1,9,6,11.4,4.38,10,0.25,1
1,493.19,0,0.32,0.0,0.07,0.0,0.32,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.23,0.0,0.0,493.19,0.0,493.19,493.19,493.19,0.0,0.6,13,369,369.0,0.22,7,1,14,1,Y,0,5,0,32.09,123.0,16,0.0,0
6,157.72,0,0.22,0.0,0.2,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.72,0.0,31.48,0.0,31.48,22.25,0.35,22,604,100.66,0.26,5,0,9,2,Y,0,10,3,14.46,54.9,10,0.51,0
1,69.97,1,0.0,0.14,0.0,0.0,0.42,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.97,0.0,0.0,0.0,0.0,0.0,0.22,17,411,411.0,0.0,3,0,3,1,Y,0,8,1,38.78,102.75,36,0.0,0
1,217.0,0,0.0,0.0,0.0,0.0,0.45,0.27,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99.0,118.0,0.0,0.0,0.0,0.0,0.0,0.69,15,356,356.0,0.0,3,0,3,2,Y,0,5,0,135.59,178.0,10,0.0,0
2,91.29,0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,91.29,0.0,0.0,0.0,61.29,0.0,0.61,6,335,167.5,0.16,3,0,3,2,N,0,0,0,65.79,167.5,45,0.0,0
15,1531.54,1,0.28,0.01,0.02,0.02,0.19,0.21,0.06,0.05,0.0,0.08,0.0,0.007835,0.002742,0.01,0.29,54.98,322.85,792.46,361.25,549.0,298.0,549.0,260.85,0.54,23,529,35.26,0.27,16,2,43,5,Y,0,9,3,27.09,12.9,25,0.0,1
