index,age,duration,previous,housing_yes,default_yes,loan_yes,poutcome_other,poutcome_success,poutcome_unknown,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,y_yes
286,47,83,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
287,27,138,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
288,41,312,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
289,34,120,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
290,50,526,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
291,47,211,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
292,53,62,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
293,53,135,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
294,47,101,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
295,49,988,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
296,29,451,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
297,45,1030,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
298,38,1484,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
299,32,317,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
300,70,445,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
301,65,383,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
302,56,605,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
303,35,330,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
304,56,171,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
305,56,442,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
306,49,772,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
307,38,249,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
308,35,357,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
309,38,147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
310,49,199,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
311,55,271,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
312,43,783,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
313,43,472,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
314,25,223,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
315,30,395,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
316,46,56,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
317,50,641,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
318,35,429,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
319,26,113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
320,45,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
321,37,157,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
322,60,79,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
323,38,178,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
324,47,168,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
325,33,425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
326,51,162,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
327,35,799,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
328,35,1370,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
329,48,357,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
330,37,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
331,29,215,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
332,34,56,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
333,32,1017,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
334,30,298,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
335,47,126,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
336,33,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
337,33,8,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
338,63,201,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
339,51,106,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
340,41,164,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
341,56,97,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
342,60,151,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
343,41,96,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
344,37,555,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
345,36,270,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
346,57,339,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
347,55,328,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
348,44,159,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
349,47,323,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
350,31,342,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
351,35,180,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
352,39,60,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
353,50,223,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
354,29,1434,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
355,30,30,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
356,46,134,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
357,27,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
358,48,397,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
359,26,620,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
360,36,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
361,42,209,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
362,50,419,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
363,49,283,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
364,45,188,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
365,23,267,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
366,38,196,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
367,32,245,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
368,60,323,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
369,30,1065,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
370,58,138,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
371,60,207,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
372,38,456,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
373,51,261,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
374,42,80,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
375,30,131,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
376,40,94,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
377,37,567,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
378,53,153,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
379,27,109,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
380,39,53,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
381,39,77,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
382,59,234,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
383,37,121,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
384,41,155,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
385,45,108,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
386,48,159,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
387,48,208,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
388,32,215,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
389,35,597,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
390,33,505,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
391,28,380,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
392,64,120,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
393,35,106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
394,33,332,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
395,41,221,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
396,34,80,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
397,37,60,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
398,38,212,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
399,39,493,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
400,35,98,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
401,28,681,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
402,27,203,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
403,48,157,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
404,50,287,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
405,45,159,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
406,41,125,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
407,39,202,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
408,44,37,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
409,54,161,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
410,49,72,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
411,34,342,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
412,75,262,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
413,42,325,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
414,53,223,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
415,49,1212,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
416,31,319,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
417,45,182,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
418,39,330,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
419,46,514,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
420,42,213,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,37,551,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
422,26,472,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
423,37,140,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
424,36,142,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
425,29,135,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
426,36,293,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
427,26,107,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
428,32,127,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
429,40,1816,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
430,53,200,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
431,29,418,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
432,34,387,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
433,43,156,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
434,56,121,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
435,55,108,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
436,31,47,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
437,27,16,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
438,36,54,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
439,44,265,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
440,37,168,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,30,115,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
442,42,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
443,30,279,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
444,62,28,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
445,24,369,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
446,31,247,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
447,66,155,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
448,47,89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
449,39,180,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
450,35,854,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
451,35,46,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,27,266,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
453,32,321,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
454,44,99,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
455,42,147,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
456,34,430,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
457,25,264,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
458,40,156,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
459,43,118,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
460,55,343,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
461,50,226,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
462,45,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
463,35,138,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
464,32,185,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
465,59,722,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
466,34,748,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
467,39,142,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
468,40,523,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
469,36,8,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
470,40,153,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
471,55,210,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
472,38,121,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
473,61,212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
474,41,253,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
475,57,139,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
476,48,71,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
477,77,421,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
478,35,199,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
479,54,108,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
480,37,247,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
481,56,236,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
482,40,97,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
483,40,109,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
484,54,112,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
485,55,15,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
486,55,502,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
487,52,30,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
488,55,193,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
489,33,347,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
490,52,468,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
491,33,148,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
492,53,295,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
493,46,388,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
494,44,1735,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
495,48,339,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
496,50,172,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
497,34,117,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
498,38,587,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
499,42,501,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
500,32,203,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
501,58,282,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
502,31,110,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
503,19,104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
504,41,231,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
505,31,378,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
506,52,193,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
507,42,110,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
508,41,92,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
509,30,1407,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
510,38,168,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
511,32,738,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
512,52,220,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
513,48,89,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
514,36,30,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
515,45,103,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
516,34,70,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
517,36,904,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
518,34,159,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
519,61,336,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
520,54,220,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
521,50,238,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
522,43,585,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,47,293,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
524,45,68,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
525,57,97,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
526,27,1713,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
527,49,218,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
528,43,109,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
529,40,661,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
530,32,145,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
531,58,54,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
532,34,111,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
533,46,566,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
534,29,136,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
535,52,273,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
536,45,160,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
537,26,76,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
538,40,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
539,41,239,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
540,47,250,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
541,27,792,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
542,27,198,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
543,48,73,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
544,49,157,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
545,35,90,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
546,47,236,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
547,54,118,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
548,39,40,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
549,28,346,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
550,54,200,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
551,34,187,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
552,63,113,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
553,42,192,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
554,43,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
555,37,682,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
556,55,139,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
557,43,501,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
558,41,651,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
559,47,405,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
560,34,350,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
561,28,125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
562,36,36,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
563,50,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
564,35,389,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
565,40,194,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
566,26,168,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
567,36,347,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
568,59,3025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
569,28,83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
570,46,332,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
571,50,219,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
572,53,427,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
573,81,65,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
